EXTERIOR,,INTERIOR,YEAR,VIN,,,Package Codes,PACKAGES,MSRP,PROD.,,,DEALER NAME,Port,Carrier,VPC,Details,V-Spec,Sticker,Invoice
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C54BE203809,C54,203809,,,,,,,BMW of Silver Spring,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE203810,C50,203810,,,,,,,BMW of Ridgefield,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE203811,C52,203811,,,,,,,Weber BMW,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C54BE203812,C54,203812,,,,,,,BMW of Austin,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE203813,C56,203813,,,,,,,Paul Miller Performance LLC dba Paul Miller BMW,,,,,,,
300 - Alpine White,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C58BE203814,C58,203814,,,,,,,BMW Cleveland,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE203815,C5X,203815,,,,,,,Motorwerks BMW,,,,,,,
 Space Gray Metallic,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C51BE203816,C51,203816,,,,,,EXCEEDS MECHANICAL LIMITS,,,,,,,,
 Space Gray Metallic,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C53BE203817,C53,203817,,,,,,,Shelly BMW,,,,,,,
 Space Gray Metallic,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C55BE203818,C55,203818,,,,,,MILEAGE INCONSISTENCY,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE203819,C57,203819,,,,,,,,,,,,,,
300 - Alpine White,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C53BE203820,C53,203820,,,,,,,BMW of Towson,,,,,,,
 Space Gray Metallic,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C55BE203821,C55,203821,,,,,,,BMW of El Cajon,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C57BE203822,C57,203822,,,,,,TOTAL LOSS,Steve Thomas BMW,,,,,,,
 Space Gray Metallic,,NDH1 - EXT. PALLADIUM,2011,WBSPM9C59BE203823,C59,203823,,,,,,TOTAL LOSS,,,,,,,,
 Space Gray Metallic,,Fox Red Extended Novillo Leather,2011,WBSPM9C50BE203824,C50,203824,,,,,,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE203825,C52,203825,,,,,,,,,,,,,,
300 - Alpine White,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C54BE203826,C54,203826,,,,,,P.R.,Autogermana Inc.,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE203827,C56,203827,,,,,,,BMW of Honolulu,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE203828,C58,203828,,,,,,,Sam Swope Auto Group LLC,,,,,,,
300 - Alpine White,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C5XBE203829,C5X,203829,,,,,,,BMW North Scottsdale,,,,,,,
A73 - Jerez Black Met.,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C56BE203830,C56,203830,,,,,,,Richmond BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE203831,C58,203831,,,,,,,BMW of San Francisco,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C5XBE203832,C5X,203832,,,,,,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE203833,C51,203833,,,,,,MILEAGE INCONSISTENCY,Sonnen BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE203834,C53,203834,,,,,,,BMW of Bakersfield,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE203835,C55,203835,,,,,,,,,,,,,,
A73 - Jerez Black Met.,,NDH3 - EXT. BAMBOO ,2011,WBSPM9C57BE203836,C57,203836,,,,,,,Pacific BMW,,,,,,,
B05 - Monte Carlo Blue,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C59BE203837,C59,203837,,,,,,,Steve Thomas BMW,,,,,,,
300 - Alpine White,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C50BE203838,C50,203838,,,,,,,Chapman BMW Chandler,,,,,,,
668 - Jet Black,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C52BE203839,C52,203839,,,,,,TOTAL LOSS,Chapman BMW Chandler,,,,,,,
A29 - SIlverstone II,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C59BE203840,C59,203840,,,,,,,,,,,,,,
381 - Le Mans Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE203841,C50,203841,,,,,,,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE203842,C52,203842,,,,,,TOTAL LOSS,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE203843,C54,203843,,,,,,,Yark BMW,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE203844,C56,203844,,,,,,,BMW Hudson Valley,,,,,,,
A29 - SIlverstone II,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C58BE203845,C58,203845,,,,,,,BMW of Eugene,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE203846,C5X,203846,,,,,,,BMW of San Francisco,,,,,,,
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE203847,C51,203847,,,,,,,A & L Motors,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE203848,C53,203848,,,,,,,Rallye BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE203849,C55,203849,,,,,,,,,,,,,,
A30 - Interologos Blue Met.,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C51BE203850,C51,203850,,,,,,,Crossroads of Lynchburg,,,,,,,
300 - Alpine White,,NDH1 - EXT. PALLADIUM,2011,WBSPM9C53BE203851,C53,203851,,,,,,,BMW of Visalia,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE203852,C55,203852,,,,,,,Morristown BMW,,,,,,,
300 - Alpine White,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C57BE203853,C57,203853,,,,,,TOTAL LOSS,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE203854,C59,203854,,,,,,,,,,,,,,
300 - Alpine White,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C50BE203855,C50,203855,,,,,,MILEAGE INCONSISTENCY,Chapman BMW On Camelback,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE203856,C52,203856,,,,,,,Advantage BMW Midtown,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE203857,C54,203857,,,,,,,Sewickley Car Store,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE203858,C56,203858,,,,,,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE203859,C58,203859,,,,,,,BMW of Dallas / MINI of Dallas,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE203860,C54,203860,,,,,,,,,,,,,,
381 - Le Mans Blue Met.,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C56BE203861,C56,203861,,,,,,TOTAL LOSS,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE203862,C58,203862,,,,,,,BMW of Bakersfield,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE203863,C5X,203863,,,,,,,Niello BMW Sacramento,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE203864,C51,203864,,,,,,,BMW of Sherman Oaks,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE203865,C53,203865,,,,,,,BMW Mini of Fort Lauderdale,,,,,,,
A29 - SIlverstone II,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C55BE203866,C55,203866,,,,,,,Chapman BMW On Camelback,,,,,,,
300 - Alpine White,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C57BE203867,C57,203867,,,,,,,Steve Thomas BMW,,,,,,,
A30 - Interologos Blue Met.,,NDH3 - EXT. BAMBOO ,2011,WBSPM9C59BE203868,C59,203868,,,,,,,,,,,,,,
A29 - SIlverstone II,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C50BE203869,C50,203869,,,,,,,BMW of Sterling,,,,,,,
381 - Le Mans Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE203870,C57,203870,,,,,,,Ferman BMW MINI,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE203871,C59,203871,,,,,,,Shelly BMW,,,,,,,
668 - Jet Black,,NDH3 - EXT. BAMBOO ,2011,WBSPM9C50BE203872,C50,203872,,,,,,,Kuni BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE203873,C52,203873,,,,,,,DeFouw Automotive,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE203874,C54,203874,,,,,,,Germain BMW of Naples,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C56BE203875,C56,203875,,,,,,,BMW of Sarasota,,,,,,,
300 - Alpine White,,NDH3 - EXT. BAMBOO ,2011,WBSPM9C58BE203876,C58,203876,,,,,,,Sale Auto Mall,,,,,,,
A73 - Jerez Black Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C5XBE203877,C5X,203877,,,,,,TOTAL LOSS,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE203878,C51,203878,,,,,,,Steve Thomas BMW,,,,,,,
A30 - Interologos Blue Met.,,NDH3 - EXT. BAMBOO ,2011,WBSPM9C53BE203879,C53,203879,,,,,,,BMW of Monterey,,,,,,,
A30 - Interologos Blue Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C5XBE203880,C5X,203880,,,,,,,Burdick BMW,,,,,,,
 Space Gray Metallic,,NDH2 - EXT. FOX RED NOVILLO,2011,WBSPM9C51BE203881,C51,203881,,,,,,,Luxury Auto Mall,,,,,,,
A30 - Interologos Blue Met.,,Z1XX - IND. INTERIOR,2011,WBSPM9C53BE203882,C53,203882,,,,,550,,Northwest BMW,,,,,,,
B21 - Ind. Atcama Yellow,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C55BE203883,C55,203883,,,,,,,McLarty Volvo Cars of Little Rock,,,,,,,
300 - Alpine White,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C57BE203884,C57,203884,,,,,,,Kuni BMW,,,,,,,
 Space Gray Metallic,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C59BE203885,C59,203885,,,,,,,,,,,,,,
 Space Gray Metallic,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C50BE203886,C50,203886,,,,,,TOTAL LOSS,,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C52BE203887,C52,203887,,,,,,,,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE203888,C54,203888,,,,,,,BMW MINI of Concord,,,,,,,
300 - Alpine White,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C56BE203889,C56,203889,,,,,,,,,,,,,,
668 - Jet Black,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C52BE203890,C52,203890,,,,,,CANADA,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE203891,C54,203891,,,,,,,BMW of San Francisco,,,,,,,
A73 - Jerez Black Met.,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C56BE203892,C56,203892,,,,,,SEVERE DAMAGE,Braman BMW Jupiter,,,,,,,
300 - Alpine White,,NDH2 - EXT. FOX RED NOVILLO,2011,WBSPM9C58BE203893,C58,203893,,,,,,,,,,,,,,
A29 - SIlverstone II,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C5XBE203894,C5X,203894,,,,,,,Coast Nissan and Coast BMW,,,,,,,
A52 - Space Gray Met.,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C51BE203895,C51,203895,,,,,,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE203896,C53,203896,,,,,,,BMW of Sarasota,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE203897,C55,203897,,,,,,,Sam Swope Auto Group LLC,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE203898,C57,203898,,,,,,,BMW of Towson,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE203899,C59,203899,,,,,,TOTAL LOSS,New Century BMW,,,,,,,
 Space Gray Metallic,,NDH3 - EXT. BAMBOO ,2011,WBSPM9C51BE203900,C51,203900,,,,,,,,,,,,,,
300 - Alpine White,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C53BE203901,C53,203901,,,,,,CANADA,,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE203902,C55,203902,,,,,,,Shelly BMW,,,,,,,
300 - Alpine White,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C57BE203903,C57,203903,,,,,,,Athens BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE203904,C59,203904,,,,,,,Laurel BMW of Westmont,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C50BE203905,C50,203905,,,,,,LEMON,Crevier BMW,,,,,,,
300 - Alpine White,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C52BE203906,C52,203906,,,,,,,Northwest BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE203907,C54,203907,,,,,,,Passport BMW,,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C56BE203908,C56,203908,,,,,,,Patrick BMW and MINI,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE203909,C58,203909,,,,,,,Winslow BMW of Colorado Springs,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE203910,C54,203910,,,,,,CANADA,,,,,,,,
 Space Gray Metallic,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C56BE203911,C56,203911,,,,,,,,,,,,,,
300 - Alpine White,,Fox Red Extended Novillo Leather,2011,WBSPM9C58BE203912,C58,203912,,,,,,,Steve Thomas BMW,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE203913,C5X,203913,,,,,,,,,,,,,,
668 - Jet Black,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C51BE203914,C51,203914,,,,,,,BMW of Peoria,,,,,,,
300 - Alpine White,,NDH1 - EXT. PALLADIUM,2011,WBSPM9C53BE203915,C53,203915,,,,,,FLOOD,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE203916,C55,203916,,,,,,"CANADA ""TOTAL LOSS""",,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C57BE203917,C57,203917,,,,,,,Open Road BMW,,,,,,,
668 - Jet Black,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C59BE203918,C59,203918,,,,,,TOTAL LOSS,,,,,,,,
300 - Alpine White,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C50BE203919,C50,203919,,,,,,,,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE203920,C57,203920,,,,,,,Richmond BMW Crown MINI,,,,,,,
668 - Jet Black,,NDH2 - EXT. FOX RED NOVILLO,2011,WBSPM9C59BE203921,C59,203921,,,,,,,Bill Jacobs BMW-Mini,,,,,,,
300 - Alpine White,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C50BE203922,C50,203922,,,,,,,Hilton Head Cadillac Buick GMC,,,,,,,
 Space Gray Metallic,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C52BE203923,C52,203923,,,,,,CANADA,,,,,,,,
A29 - SIlverstone II,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C54BE203924,C54,203924,,,,,,,Northwest BMW,,,,,,,
668 - Jet Black,,NDH2 - EXT. FOX RED NOVILLO,2011,WBSPM9C56BE203925,C56,203925,,,,,,,,,,,,,,
381 - Le Mans Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE203926,C58,203926,,,,,,,The BMW Store,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE203927,C5X,203927,,,,,,,Paul Miller Performance LLC dba,,,,,,,
A30 - Interologos Blue Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C51BE203928,C51,203928,,,,,,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE203929,C53,203929,,,,,,,Northwest BMW,,,,,,,
300 - Alpine White,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C5XBE203930,C5X,203930,,,,,,,,,,,,,,
A75 - Melbourne Red Met.,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C51BE203931,C51,203931,,,,,,,,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C53BE203932,C53,203932,,,,,,,,,,,,,,
 Space Gray Metallic,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C55BE203933,C55,203933,,,,,,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE203934,C57,203934,,,,,,,BMW Cleveland,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C59BE203935,C59,203935,,,,,,TOTAL LOSS,Northwest BMW,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C50BE203936,C50,203936,,,,,,CANADA,,,,,,,,
 Space Gray Metallic,,NDH3 - EXT. BAMBOO ,2011,WBSPM9C52BE203937,C52,203937,,,,,,,Sterling BMW,,,,,,,
300 - Alpine White,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C54BE203938,C54,203938,,,,,,TOTAL LOSS,Shelly BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE203939,C56,203939,,,,,,,BMW of Roseville,,,,,,,
A73 - Jerez Black Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C52BE203940,C52,203940,,,,,,,BMW of Honolulu,,,,,,,
A30 - Interologos Blue Met.,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C54BE203941,C54,203941,,,,,,,BMW of Sterling,,,,,,,
A75 - Melbourne Red Met.,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C56BE203942,C56,203942,,,,,,,Patrick BMW and MINI,,,,,,,
300 - Alpine White,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C58BE203943,C58,203943,,,,,,,JMK BMW,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE203944,C5X,203944,,,,,,,,,,,,,,
 Space Gray Metallic,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C51BE203945,C51,203945,,,,,,,Sonnen BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE203946,C53,203946,,,,,,,The BMW Store,,,,,,,
668 - Jet Black,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C55BE203947,C55,203947,,,,,,,"New Motors, Inc.",,,,,,,
300 - Alpine White,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C57BE203948,C57,203948,,,,,,FLOOD,,,,,,,,
A30 - Interologos Blue Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C59BE203949,C59,203949,,,,,,,Towne BMW Mini,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE203950,C55,203950,,,,,,P.R.,Autogermana Inc.,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE203951,C57,203951,,,,,,,Habberstad BMW,,,,,,,
300 - Alpine White,,Fox Red Extended Novillo Leather,2011,WBSPM9C59BE203952,C59,203952,,,,,,,Steve Thomas BMW,,,,,,,
S58 - Avertine Silver,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C50BE203953,C50,203953,,,,,,"CANADA ""TOTAL LOSS""",,,,,,,,
300 - Alpine White,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C52BE203954,C52,203954,,,,,,,,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE203955,C54,203955,,,,,,,BMW of Rochester Hills,,,,,,,
300 - Alpine White,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C56BE203956,C56,203956,,,,,,,BMW MINI of San Francisco,,,,,,,
 Space Gray Metallic,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C58BE203957,C58,203957,,,,,,,Community Volkswagen/Santa Maria BMW,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE203958,C5X,203958,,,,,,TOTAL LOSS,BMW of Ridgefield,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE203959,C51,203959,,,,,,TOTAL LOSS,Braman Cadillac,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE203960,C58,203960,,,,,,TOTAL LOSS,Valencia BMW,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE203961,C5X,203961,,,,,,,New Century BMW,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE203962,C51,203962,,,,,,CANADA,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE203963,C53,203963,,,,,,,Valencia BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE203964,C55,203964,,,,,,,BMW Seattle,,,,,,,
300 - Alpine White,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C57BE203965,C57,203965,,,,,,CANADA,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE203966,C59,203966,,,,,,,BMW of Monterey,,,,,,,
A73 - Jerez Black Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C50BE203967,C50,203967,,,,,,,BMW of Sherman Oaks,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE203968,C52,203968,,,,,,,BMW Seattle,,,,,,,
A73 - Jerez Black Met.,,NDH2 - EXT. FOX RED NOVILLO,2011,WBSPM9C54BE203969,C54,203969,,,,,,,Hilton Head Cadillac Buick GMC,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE203970,C50,203970,,,,,,TOTAL LOSS,Baron BMW MINI,,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C52BE203971,C52,203971,,,,,,CANADA,,,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C54BE203972,C54,203972,,,,,,CANADA,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE203973,C56,203973,,,,,,CANADA,,,,,,,,
A73 - Jerez Black Met.,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C58BE203974,C58,203974,,,,,,,,,,,,,,
 Space Gray Metallic,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C5XBE203975,C5X,203975,,,,,,,BMW of Tucson,,,,,,,
300 - Alpine White,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C51BE203976,C51,203976,,,,,,,Northwest BMW,,,,,,,
300 - Alpine White,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C53BE203977,C53,203977,,,,,,SEVERE DAMAGE,,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C55BE203978,C55,203978,,,,,,,Sam Leman Motors,,,,,,,
 Space Gray Metallic,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C57BE203979,C57,203979,,,,,,,,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE203980,C53,203980,,,,,,,Community Volkswagen/Santa Maria BMW,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE203981,C55,203981,,,,,,,Elmhurst BMW,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE203982,C57,203982,,,,,,,BMW of Riverside,,,,,,,
668 - Jet Black,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C59BE203983,C59,203983,,,,,,,Sandia BMW,,,,,,,
300 - Alpine White,,NDH1 - EXT. PALLADIUM,2011,WBSPM9C50BE203984,C50,203984,,,,,,,BMW of Minnetonka,,,,,,,
668 - Jet Black,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C52BE203985,C52,203985,,,,,,,Open Road BMW of Edison,,,,,,,
